id,code,place_name_id,county_id
888,9554,677,17
889,9781,678,17
890,8523,679,18
891,7347,680,2
892,9783,681,17
893,5742,682,3
894,7744,683,2
895,2423,684,6
896,2424,684,6
897,3432,685,4
898,3854,686,4
899,3860,686,4
900,4374,687,15
901,3165,688,12
902,7973,689,2
903,9143,690,7
904,8131,691,6
905,8130,691,6
906,6624,692,5
907,4646,693,15
908,8413,694,18
909,2526,695,11
910,2453,696,6
911,2451,696,6
912,2036,697,13
913,2035,697,13
914,2030,697,13
915,3932,698,4
916,3935,699,4
917,2113,700,13
918,3252,701,9
919,2176,702,12
920,7735,703,2
921,7723,704,2
922,2177,705,12
923,3358,706,9
924,3295,707,9
925,4245,708,15
926,6347,709,1
927,6348,710,1
928,2659,711,12
929,7093,712,16
930,7661,713,2
931,4124,714,8
932,8882,715,19
933,8742,716,19
934,2509,717,11
935,2500,717,11
936,2947,718,11
937,3136,719,12
938,2091,720,6
939,4354,721,15
940,6625,722,5
941,7136,723,16
942,7139,724,16
943,7133,724,16
944,3865,725,4
945,6352,726,1
946,3855,727,4
947,9321,728,7
948,8582,729,18
949,3608,730,4
950,2765,731,13
951,7732,732,2
952,3255,733,9
953,5213,734,10
954,5231,734,10
955,4900,735,15
956,9163,736,7
957,8052,737,6
958,7724,738,2
959,9211,739,7
960,8086,740,6
961,3352,741,9
962,6645,742,5
963,9122,743,7
964,3985,744,4
965,9794,745,17
966,3847,746,4
967,7370,747,2
968,3837,748,4
969,9934,749,17
970,3722,750,4
971,6055,751,1
972,9918,752,17
973,7456,753,14
974,7175,754,16
975,3721,755,4
976,7099,756,16
977,8227,757,18
978,8380,758,19
979,2363,759,13
980,2611,760,12
981,8767,761,19
982,3989,762,4
983,8973,763,19
984,6447,764,1
985,7968,765,2
986,9985,766,17
987,3324,767,9
988,3735,768,4
989,3067,769,12
990,3814,770,4
991,3561,771,4
992,4621,772,15
993,8432,773,18
994,6774,774,5
995,9493,775,7
996,9433,776,7
997,9431,776,7
998,9442,777,7
999,9492,778,7
1000,9421,779,7
1001,9444,780,7
1002,9436,781,7
1003,7282,782,14
1004,3994,783,4
1005,8835,784,19
1006,6331,785,1
1007,6922,786,8
1008,4177,787,14
1009,4090,788,4
1010,7271,789,14
1011,3893,790,14
1012,8732,791,5
1013,8644,792,4
1014,8640,792,13
1015,6793,793,5
1016,3849,794,8
1017,2151,795,14
1018,8157,796,4
1019,4964,797,8
1020,3864,798,6
1021,4266,799,15
1022,6042,800,8
1023,6116,801,1
1024,6085,802,1
1025,4754,803,1
1026,7087,804,15
1027,4141,805,16
1028,3996,806,4
1029,3994,807,4
1030,3997,808,4
1031,3993,809,4
1032,3390,810,9
1033,5525,811,3
1034,8777,812,19
1035,4122,813,8
1036,8969,814,19
1037,4972,815,15
1038,7276,816,14
1039,8716,817,14
1040,3815,818,4
1041,5932,819,3
1042,3837,820,4
1043,3817,821,4
1044,3816,822,4
1045,8754,823,19
1046,2686,824,12
1047,2681,825,13
1048,2193,826,13
1049,2183,827,13
1050,7473,828,14
1051,3752,829,4
1052,8685,830,14
1053,8597,831,18
1054,8082,832,6
1055,6522,833,1
1056,3067,834,12
1057,8747,835,19
1058,3873,836,4
1059,4976,837,15
1060,2484,838,6
1061,2485,838,6
1062,2483,838,6
1063,7812,839,2
1064,9952,840,17
1065,6111,841,1
1066,4471,842,15
1067,4472,842,15
1068,4754,843,15
1069,8543,844,18
1070,6334,845,1
1071,4517,846,15
1072,3444,847,4
1073,4935,848,15
1074,8981,849,19
1075,8774,850,19
1076,8774,851,19
1077,4567,852,15
1078,9721,853,17
1079,9672,854,17
1080,7951,855,2
1081,5925,856,3
1082,7362,857,2
1083,7733,858,2
1084,7134,859,16
1085,9813,860,17
1086,5734,861,3
1087,3923,862,4
1088,3715,862,4
1089,4232,863,15
1090,8762,864,19
1091,8435,865,18
1092,7527,866,14
1093,7954,867,2
1094,3578,868,4
1095,2131,869,18
1096,2132,869,4
1097,2100,870,13
1098,7386,871,19
1099,7385,871,17
1100,8346,872,2
1101,7272,873,19
1102,3906,874,13
1103,2217,875,13
1104,8984,876,13
1105,3728,877,2
1106,3895,878,2
1107,3894,879,14
1108,9071,880,4
1109,9625,881,4
1110,4075,882,4
1111,7833,883,7
1112,7728,884,8
1113,7853,885,2
1114,7553,886,2
1115,8913,887,14
1116,8978,888,19
1117,7162,889,16
1118,4842,890,15
1119,8951,891,19
1120,2360,892,13
1121,9474,893,7
1122,9774,894,17
1123,9126,895,7
1124,8851,896,14
1125,8315,897,19
1126,8473,898,18
1127,2821,899,11
1128,7668,900,2
1129,5502,901,3
1130,5500,901,3
1131,9124,902,7
1132,2230,903,7
1133,7954,904,13
1134,3221,905,2
1135,3232,905,9
1136,3233,905,9
1137,3200,905,9
1138,9723,906,9
1139,3212,907,17
1140,7972,908,9
1141,3211,909,2
1142,3035,910,9
1143,3231,911,9
1144,3036,912,9
1145,7064,913,9
1146,9019,914,16
1147,9011,914,7
1148,9012,914,7
1149,9000,914,7
1150,9021,914,7
1151,9022,914,7
1152,9023,914,7
1153,9024,914,7
1154,9025,914,7
1155,9026,914,7
1156,9027,914,7
1157,9028,914,7
1158,9029,914,7
1159,9030,914,7
1160,9093,915,7
1161,7352,916,7
1162,3954,917,16
1163,7045,918,4
1164,9173,919,16
1165,9363,920,7
1166,4625,921,15
1167,9084,922,7
1168,9161,923,7
1169,9121,924,7
1170,4752,925,15
1171,9081,926,7
1172,9171,927,7
1173,9821,928,17
1174,9172,929,7
1175,8692,930,14
1176,4733,931,3
1177,5711,932,3
1178,5703,932,3
1179,5700,932,15
1180,4545,933,16
1181,7227,934,18
1182,8286,935,6
1183,4813,936,15
1184,2464,937,15
1185,8932,938,19
1186,8694,939,14
1187,8992,940,19
1188,8771,941,19
1189,4273,942,8
1190,4224,943,8
1191,4086,943,8
1192,4074,943,8
1193,4220,943,8
1194,4087,944,8
1195,4242,945,8
1196,4085,946,8
1197,4080,946,8
1198,4251,947,8
1199,4200,948,8
1200,4212,949,8
1201,7473,950,14
1202,8192,951,18
1203,6344,952,1
1204,9814,953,17
1205,9228,954,7
1206,2314,955,13
1207,8452,956,18
1208,3842,957,4
1209,3273,958,9
1210,9917,959,17
1211,3795,960,4
1212,3626,961,4
1213,2434,962,6
1214,9784,963,17
1215,7172,964,16
1216,9422,965,7
1217,6136,966,1
1218,7815,967,2
1219,7585,968,14
1220,3936,969,4
1221,3555,970,4
1222,8442,971,18
1223,6327,972,1
1224,6326,972,1
1225,7745,973,2
1226,3000,974,9
1227,9178,975,7
1228,7533,976,14
1229,8296,977,18
1230,9222,978,7
1231,9631,979,17
1232,9915,980,17
1233,7348,981,2
1234,9915,982,17
1235,9934,983,17
1236,9931,984,17
1237,9826,985,17
1238,9437,986,7
1239,8265,987,18
1240,3786,988,4
1241,7837,989,2
1242,3041,990,12
1243,3892,991,4
1244,3593,992,4
1245,3597,993,4
1246,3588,994,4
1247,3594,995,4
1248,3595,996,4
1249,7683,997,2
1250,6034,998,1
1251,4123,999,8
1252,7532,1000,14
1253,2053,1001,13
1254,3958,1002,4
1255,6525,1003,1
1256,3011,1004,9
1257,2832,1005,11
1258,2677,1006,12
1259,8440,1007,18
1260,7587,1008,14
1261,4735,1009,15
1262,2376,1010,13
1263,3853,1011,4
1264,3887,1012,4
1265,3563,1013,4
1266,3846,1014,4
1267,3564,1015,4
1268,3874,1016,4
1269,3852,1017,4
1270,3875,1018,4
1271,3874,1019,4
1272,8957,1020,19
1273,3655,1021,4
1274,4843,1022,15
1275,7432,1023,14
1276,7681,1024,2
1277,8344,1025,18
1278,3360,1026,9
1279,3322,1027,9
1280,3383,1028,9
1281,8380,1029,19
1282,2192,1030,13
1283,7696,1031,2
1284,3876,1032,4
1285,8247,1033,18
1286,9491,1034,7
1287,3768,1035,4
1288,7735,1036,2
1289,9362,1037,7
1290,7838,1038,2
1291,7971,1039,2
1292,4334,1040,15
1293,6806,1041,5
1294,6800,1041,5
1295,7191,1042,14
1296,8731,1043,4
1297,3999,1044,12
1298,3176,1045,18
1299,8563,1046,19
1300,8777,1047,1
1301,6341,1048,14
1302,7537,1049,2
1303,7716,1050,4
1304,3812,1051,12
1305,2647,1052,12
1306,2658,1053,9
1307,3014,1054,8
1308,4071,1055,2
1309,7935,1056,17
1310,9796,1057,17
1311,9733,1058,2
1312,7694,1059,8
1313,4274,1060,17
1314,9676,1061,14
1315,8716,1062,19
1316,8777,1063,18
1317,8475,1064,19
1318,8991,1065,16
1319,9361,1066,7
1320,2672,1067,12
1321,5555,1068,3
1322,5063,1069,10
1323,7678,1070,2
1324,7935,1071,2
1325,8984,1072,19
1326,4484,1073,15
1327,7275,1074,14
1328,7016,1075,6
1329,7015,1075,6
1330,3459,1076,4
1331,8726,1077,14
1332,8725,1078,14
1333,9756,1079,17
1334,2181,1080,13
1335,9634,1081,17
1336,8958,1082,19
1337,9141,1083,7
1338,2675,1084,12
1339,4566,1085,15
1340,7775,1086,2
1341,3724,1087,4
1342,6238,1088,1
1343,3851,1089,4
1344,2365,1090,13
1345,8724,1091,14
1346,7847,1092,2
1347,2631,1093,13
1348,3138,1094,12
1349,2633,1095,13
1350,2669,1096,12
1351,7095,1097,16
1352,3786,1098,4
1353,2117,1099,13
1354,9941,1100,17
1355,3253,1101,9
1356,7987,1102,14
1357,8043,1103,6
1358,8493,1104,18
1359,8045,1105,6
1360,3248,1106,9
1361,9374,1107,7
1362,7772,1108,2
1363,9931,1109,17
1364,2454,1110,6
1365,7781,1111,2
1366,7353,1112,16
1367,6070,1113,1
1368,3741,1114,4
1369,7362,1115,16
1370,9798,1116,17
1371,6078,1117,1
1372,9643,1118,17
1373,3721,1119,4
1374,7525,1120,14
1375,4841,1121,15
1376,4741,1122,15
1377,6440,1123,1
1378,9545,1124,17
1379,5143,1125,10
1380,9241,1126,7
1381,9242,1126,7
1382,3664,1127,4
1383,4337,1128,15
1384,8424,1129,18
1385,5124,1130,10
1386,5054,1131,10
1387,5130,1132,10
1388,5123,1133,10
1389,5152,1134,10
1390,5100,1134,10
1391,5144,1135,10
1392,5122,1136,10
1393,5111,1137,10
1394,5126,1138,10
1395,5135,1139,10
1396,5121,1140,10
1397,2746,1141,13
1398,5137,1142,10
1399,5055,1143,10
1400,5136,1144,10
1401,6133,1145,1
1402,5141,1146,10
1403,4611,1147,15
1404,8146,1148,6
1405,9323,1149,7
1406,3063,1150,12
1407,3758,1151,4
1408,7431,1152,14
1409,4183,1153,8
1410,8773,1154,19
1411,3424,1155,4
1412,7940,1156,2
1413,7530,1157,14
1414,9123,1158,7
1415,2472,1159,6
1416,7051,1160,16
1417,7122,1161,16
1418,7958,1162,2
1419,2366,1163,13
1420,3350,1164,9
1421,7194,1165,16
1422,9673,1166,17
1423,2175,1167,12
1424,8785,1168,19
1425,4324,1169,15
1426,7538,1170,14
1427,4434,1171,15
1428,8988,1172,19
1429,6300,1173,1
1430,8124,1174,6
1431,9841,1175,17
1432,8469,1176,18
1433,5673,1177,3
1434,3735,1178,4
1435,4335,1179,15
1436,3821,1180,4
1437,8667,1181,14
1438,8956,1182,19
1439,8294,1183,18
1440,3355,1184,9
1441,2475,1185,6
1442,8671,1186,14
1443,7523,1187,14
1444,7473,1188,14
1445,7261,1189,14
1446,7258,1190,14
1447,7521,1191,14
1448,7251,1192,16
1449,7361,1193,16
1450,7476,1194,14
1451,7522,1195,14
1452,7400,1196,14
1453,8471,1197,18
1454,8283,1198,18
1455,9339,1199,7
1456,9330,1199,7
1457,7285,1200,14
1458,3281,1201,9
1459,8676,1202,14
1460,9547,1203,17
1461,8491,1204,18
1462,3181,1205,12
1463,3137,1206,12
1464,3183,1207,12
1465,3182,1208,12
1466,3163,1209,12
1467,7333,1210,2
1468,5300,1211,10
1469,3963,1212,4
1470,5552,1213,3
1471,5945,1214,3
1472,8354,1215,19
1473,3962,1216,4
1474,2173,1217,13
1475,7827,1218,2
1476,6211,1219,1
1477,7977,1220,14
1478,5948,1221,3
1479,7564,1222,14
1480,7914,1223,2
1481,9915,1224,17
1482,7661,1225,2
1483,6455,1226,1
1484,2215,1227,13
1485,8994,1228,19
1486,3147,1229,12
1487,3127,1229,12
1488,3700,1230,4
1489,3831,1231,4
1490,7274,1232,14
1491,6237,1233,1
1492,2852,1234,11
1493,6044,1235,1
1494,6008,1235,1
1495,6000,1235,1
1496,8784,1236,19
1497,4515,1237,15
1498,4494,1238,15
1499,3899,1239,4
1500,7661,1240,2
1501,8254,1241,18
1502,6423,1242,1
1503,9549,1243,17
1504,3728,1244,4
1505,6444,1245,1
1506,8714,1246,14
1507,4501,1247,15
1508,2638,1248,13
1509,8931,1249,19
1510,8516,1250,18
1511,9553,1251,17
1512,9522,1252,17
1513,9511,1253,17
1514,9544,1254,17
1515,9517,1255,17
1516,9521,1256,17
1517,8518,1257,18
1518,8995,1258,19
1519,7843,1259,2
1520,9923,1260,17
1521,7839,1261,2
1522,5349,1262,10
1523,5331,1262,10
1524,9752,1263,17
1525,3955,1264,4
1526,5083,1265,10
1527,9514,1266,17
1528,9945,1267,17
1529,7256,1268,14
1530,3396,1269,9
1531,8745,1270,19
1532,6041,1271,1
1533,8618,1272,14
1534,2882,1273,11
1535,2145,1274,13
1536,2144,1274,13
1537,3821,1275,4
1538,8971,1276,19
1539,8973,1277,19
1540,8973,1278,19
1541,9944,1279,17
1542,8874,1280,19
1543,8879,1281,19
1544,4912,1282,15
1545,8492,1283,18
1546,5526,1284,3
1547,2616,1285,12
1548,3579,1286,4
1549,7062,1287,16
1550,8360,1288,19
1551,2517,1289,11
1552,7668,1290,2
1553,2655,1291,12
1554,5741,1292,3
1555,8713,1293,14
1556,5411,1294,10
1557,5674,1295,3
1558,7975,1296,2
1559,9982,1297,17
1560,7174,1298,16
1561,5744,1299,3
1562,8774,1300,19
1563,9181,1301,7
1564,8044,1302,6
1565,3657,1303,4
1566,7953,1304,2
1567,6911,1305,5
1568,8195,1306,18
1569,8284,1307,18
1570,2428,1308,6
1571,4921,1309,15
1572,7523,1310,14
1573,7954,1311,2
1574,9133,1312,7
1575,3046,1313,12
1576,9062,1314,7
1577,7542,1315,14
1578,7282,1316,14
1579,3075,1317,12
1580,2881,1318,11
1581,2879,1318,11
1582,2870,1318,11
1583,8693,1319,14
1584,8477,1320,18
1585,7391,1321,2
1586,9234,1322,7
1587,8925,1323,19
1588,7756,1324,2
1589,3578,1325,4
1590,8888,1326,19
1591,8494,1327,18
1592,7814,1328,2
1593,7985,1329,2
1594,5837,1330,3
1595,7159,1331,16
1596,2655,1332,12
1597,9341,1333,7
1598,3256,1334,9
1599,8356,1335,19
1600,7279,1336,14
1601,3556,1337,4
1602,7391,1338,2
1603,7800,1339,2
1604,3161,1340,12
1605,7763,1341,2
1606,4977,1342,15
1607,3994,1343,4
1608,2948,1344,11
1609,7773,1345,2
1610,7766,1346,2
1611,3843,1347,4
1612,3384,1348,14
1613,6200,1349,9
1614,7524,1350,1
1615,6100,1351,1
1616,6400,1352,1
1617,2340,1353,13
1618,6120,1354,1
1619,8911,1355,19
1620,8156,1356,6
1621,4325,1357,15
1622,7775,1358,2
1623,8446,1359,18
1624,7356,1360,16
1625,4126,1361,8
1626,2623,1362,13
1627,4737,1363,15
1628,3264,1364,9
1629,2165,1365,13
1630,7759,1366,2
1631,2024,1367,13
1632,4956,1368,15
1633,8912,1369,19
1634,8496,1370,18
1635,9936,1371,17
1636,8756,1372,19
1637,3965,1373,4
1638,3627,1374,4
1639,9555,1375,17
1640,6421,1376,1
1641,7082,1377,16
1642,4963,1378,15
1643,7841,1379,2
1644,8957,1380,19
1645,8483,1381,18
1646,7981,1382,2
1647,7823,1383,2
1648,2143,1384,13
1649,6760,1385,5
1650,3553,1386,4
1651,8868,1387,19
1652,7068,1388,16
1653,7768,1389,2
1654,5310,1390,10
1655,9772,1391,17
1656,4600,1392,15
1657,4811,1393,15
1658,8341,1394,19
1659,7381,1395,2
1660,7183,1396,16
1661,6775,1397,5
1662,9733,1398,17
1663,6773,1399,5
1664,7334,1400,11
1665,2898,1401,13
1666,2755,1402,16
1667,9553,1403,15
1668,7212,1404,13
1669,4751,1405,8
1670,2243,1406,18
1671,4284,1407,8
1672,7668,1408,11
1673,7530,1409,11
1674,4965,1410,11
1675,7052,1411,4
1676,7717,1412,2
1677,8468,1413,2
1678,4138,1414,15
1679,2903,1415,14
1680,2921,1415,4
1681,2900,1415,15
1682,3765,1416,9
1683,7305,1417,4
1684,7300,1417,17
1685,3372,1418,3
1686,2853,1419,7
1687,4765,1420,8
1688,7582,1421,7
1689,3937,1422,16
1690,4622,1423,4
1691,4943,1424,7
1692,6134,1425,2
1693,3356,1426,13
1694,3775,1427,13
1695,9943,1428,15
1696,5553,1429,2
1697,9144,1430,2
1698,4133,1431,4
1699,9495,1432,12
1700,7094,1433,2
1701,3886,1434,19
1702,9909,1435,2
1703,9900,1435,17
1704,2851,1436,2
1705,3577,1437,14
1706,9113,1438,15
1707,7841,1439,16
1708,8617,1440,2
1709,5516,1441,9
1710,5539,1442,11
1711,4136,1443,15
1712,4135,1444,1
1713,5622,1445,17
1714,2745,1446,17
1715,5536,1447,11
1716,2612,1448,4
1717,2625,1449,14
1718,8152,1450,3
1719,9730,1451,3
1720,9725,1452,3
1721,9739,1453,13
1722,9725,1454,3
1723,4482,1455,8
1724,8627,1456,8
1725,5725,1457,6
1726,5062,1458,17
1727,7847,1459,17
1728,7678,1460,17
1729,3992,1461,17
1730,8254,1462,14
1731,7673,1463,3
1732,7675,1464,10
1733,6912,1465,18
1734,8274,1466,2
1735,3053,1467,2
1736,7761,1468,5
1737,8988,1469,18
1738,3821,1470,4
1739,6755,1471,6
1740,2458,1472,1
1741,8978,1473,3
1742,9532,1474,1
1743,6097,1475,1
1744,5746,1476,10
1745,6435,1477,1
1746,6043,1478,10
1747,5412,1479,10
1748,6413,1480,1
1749,8162,1481,1
1750,5340,1482,10
1751,5321,1483,10
1752,6096,1484,1
1753,6115,1485,7
1754,5449,1486,18
1755,5440,1486,4
1756,6090,1487,16
1757,9184,1488,4
1758,8595,1489,19
1759,3813,1490,14
1760,7226,1491,12
1761,3732,1492,5
1762,8919,1493,19
1763,7541,1494,18
1764,3066,1495,18
1765,2541,1496,11
1766,7551,1497,14
1767,3967,1498,4
1768,7535,1499,14
1769,6045,1500,1
1770,3780,1501,4
1771,8136,1502,6
1772,6050,1503,1
1773,3786,1504,4
1774,8913,1505,19
1775,6065,1506,1
1776,7918,1507,14
1777,7759,1508,2
1778,7214,1509,16
1779,7775,1510,2
1780,4543,1511,15
1781,8887,1512,19
1782,8681,1513,14
1783,9089,1514,7
1784,2016,1515,13
1785,2518,1516,11
1786,9155,1517,7
1787,2619,1518,12
1788,3904,1519,4
1789,3832,1520,4
1790,3648,1521,4
1791,8978,1522,19
1792,8977,1523,19
1793,7184,1524,16
1794,8693,1525,14
1795,8966,1526,19
1796,8960,1526,19
1797,8132,1527,6
1798,8318,1528,18
1799,8319,1529,18
1800,8318,1530,18
1801,4281,1531,8
1802,4283,1531,8
1803,8868,1532,19
1804,2632,1533,13
1805,9221,1534,7
1806,4555,1535,15
1807,8707,1536,14
1808,8981,1537,19
1809,7331,1538,2
1810,8782,1539,19
1811,9233,1540,7
1812,7781,1541,2
1813,7757,1542,2
1814,8888,1543,19
1815,8831,1544,19
1816,8196,1545,18
1817,3866,1546,4
1818,3186,1547,12
1819,9634,1548,17
1820,5743,1549,18
1821,8425,1550,15
1822,4836,1551,13
1823,2309,1552,2
1824,3022,1553,18
1825,3024,1553,6
1826,3021,1553,2
1827,7761,1554,19
1828,8228,1555,18
1829,8093,1556,3
1830,7720,1557,9
1831,8878,1558,9
1832,8553,1559,9
1833,9461,1560,7
1834,4633,1561,15
1835,3129,1562,12
1836,3188,1563,12
1837,3274,1564,9
1838,9724,1565,17
1839,8660,1566,14
1840,7838,1567,2
1841,3909,1568,4
1842,6456,1569,1
1843,7026,1570,16
1844,9169,1571,7
1845,2234,1572,13
1846,7342,1573,2
1847,4953,1574,15
1848,4556,1575,15
1849,8071,1576,6
1850,7463,1577,14
1851,5667,1578,3
1852,7775,1579,2
1853,6932,1580,5
1854,5838,1581,3
1855,7332,1582,2
1856,7441,1583,14
1857,8973,1584,19
1858,3133,1585,12
1859,8517,1586,18
1860,7394,1587,2
1861,4137,1588,8
1862,9346,1589,7
1863,7098,1590,16
1864,9962,1591,17
1865,7925,1592,2
1866,7954,1593,2
1867,9909,1594,17
1868,2694,1595,12
1869,8449,1596,18
1870,7761,1597,2
1871,9912,1598,17
1872,7396,1599,2
1873,8776,1600,19
1874,8776,1601,19
1875,9946,1602,17
1876,7954,1603,2
1877,2339,1604,13
1878,7783,1605,2
1879,2322,1606,13
1880,3959,1607,4
1881,3397,1608,9
1882,6903,1609,5
1883,6900,1609,5
1884,8533,1610,18
1885,3434,1611,4
1886,3645,1612,4
1887,4942,1613,15
1888,4644,1614,15
1889,7304,1615,2
1890,2065,1616,6
1891,7733,1617,2
1892,9534,1618,18
1893,8714,1619,14
1894,8709,1619,14
1895,8700,1619,14
1896,8531,1620,18
1897,8532,1620,18
1898,7817,1621,2
1899,2527,1622,11
1900,9231,1623,7
1901,7663,1624,2
1902,2629,1625,13
1903,4326,1626,15
1904,3262,1627,9
1905,3075,1628,12
1906,8441,1629,18
1907,7967,1630,2
1908,9164,1631,7
1909,8888,1632,19
1910,7960,1633,2
1911,7774,1634,2
1912,8976,1635,19
1913,4932,1636,15
1914,6921,1637,5
1915,6636,1638,5
1916,5435,1639,10
1917,7720,1640,2
1918,2462,1641,6
1919,3755,1642,4
1920,4700,1643,15
1921,6452,1644,1
1922,3247,1645,9
1923,3246,1646,9
1924,3155,1647,12
1925,3144,1648,12
1926,3143,1648,12
1927,3142,1649,12
1928,3234,1650,9
1929,3235,1650,9
1930,3068,1651,12
1931,3145,1652,12
1932,3146,1652,12
1933,3077,1653,12
1934,7854,1654,6
1935,8134,1655,2
1936,4835,1656,15
1937,7351,1657,2
1938,7695,1658,2
1939,7300,1659,2
1940,9176,1660,7
1941,5664,1661,3
1942,5663,1661,3
1943,5752,1662,3
1944,5666,1662,3
1945,7057,1663,16
1946,9757,1664,17
1947,3718,1665,4
1948,9754,1666,17
1949,8348,1667,18
1950,5726,1668,3
1951,4975,1669,15
1952,7344,1670,2
1953,6449,1671,1
1954,8271,1672,18
1955,2235,1673,13
1956,3871,1674,4
1957,7981,1675,2
1958,9136,1676,7
1959,4352,1677,15
1960,7453,1678,14
1961,9531,1679,17
1962,9662,1680,17
1963,9551,1681,17
1964,5452,1682,10
1965,3754,1683,4
1966,9745,1684,17
1967,8716,1685,14
1968,5650,1686,3
1969,3450,1687,4
1970,7434,1688,14
1971,7370,1689,2
1972,2422,1690,6
1973,5732,1691,3
1974,5820,1692,3
1975,5453,1693,10
1976,3441,1694,4
1977,8137,1695,6
1978,5800,1696,3
1979,3400,1697,4
1980,4641,1698,15
1981,8514,1699,18
1982,3443,1700,4
1983,3421,1701,4
1984,9098,1702,7
1985,9097,1702,7
1986,4118,1703,8
1987,4134,1704,8
1988,3378,1705,9
1989,8133,1706,6
1990,7017,1707,6
1991,3375,1708,9
1992,5400,1709,10
1993,3931,1710,4
1994,8825,1711,19
1995,8341,1712,19
1996,3184,1713,12
1997,8513,1714,18
1998,9342,1715,7
1999,7512,1716,14
2000,2736,1717,13
2001,8949,1718,19
2002,4271,1719,8
2003,7286,1720,14
2004,3344,1721,9
2005,3989,1722,4
2006,9835,1723,17
2007,8917,1724,19
2008,4948,1725,15
2009,6630,1726,5
2010,7391,1727,2
2011,8282,1728,18
2012,8935,1729,19
2013,6343,1730,1
2014,3510,1731,4
2015,3515,1731,4
2016,3516,1731,4
2017,3508,1731,4
2018,3517,1731,4
2019,3518,1731,4
2020,3521,1731,4
2021,3519,1731,4
2022,3500,1731,4
2023,3501,1731,4
2024,3524,1731,4
2025,3525,1731,4
2026,3526,1731,4
2027,3527,1731,4
2028,3528,1731,4
2029,3529,1731,4
2030,3530,1731,4
2031,3531,1731,4
2032,3532,1731,4
2033,3533,1731,4
2034,3534,1731,4
2035,3535,1731,4
2036,7065,1732,16
2037,2911,1733,11
2038,7163,1734,13
2039,2146,1735,11
2040,2535,1736,4
2041,3893,1737,6
2042,8042,1738,2
2043,7715,1739,2
2044,7714,1739,2
2045,7700,1739,12
2046,2698,1740,19
2047,8863,1741,17
2048,9912,1742,2
2049,7981,1743,4
2050,3812,1744,4
2051,3905,1745,13
2052,2213,1746,13
2053,2200,1746,9
2054,3345,1747,18
2055,8296,1748,8
2056,4275,1749,18
2057,8273,1750,2
2058,7751,1751,6
2059,8060,1752,16
2060,7165,1753,5
2061,6782,1754,1
2062,6132,1755,7
2063,9131,1756,14
2064,7257,1757,7
2065,9200,1758,7
2066,9183,1759,7
2067,9154,1759,7
2068,9245,1760,2
2069,7932,1761,16
2070,7185,1762,16
2071,7195,1763,16
2072,3744,1764,4
2073,3552,1765,4
2074,8834,1766,19
2075,8868,1767,19
2076,8872,1768,19
2077,7176,1769,16
2078,5672,1770,3
2079,4911,1771,15
2080,8097,1772,6
2081,9915,1773,17
2082,8145,1774,6
2083,4181,1775,8
2084,8674,1776,14
2085,8521,1777,18
2086,8484,1778,18
2087,4922,1779,15
2088,7500,1780,14
2089,9063,1781,7
2090,7561,1782,14
2091,8821,1783,19
2092,5668,1784,3
2093,6527,1785,1
2094,3641,1786,4
2095,3075,1787,12
2096,8656,1788,14
2097,7255,1789,14
2098,2634,1790,13
2099,7756,1791,2
2100,9485,1792,7
2101,7838,1793,2
2102,3598,1794,4
2103,8628,1795,14
2104,4445,1796,15
2105,8554,1797,18
2106,4823,1798,15
2107,7985,1799,2
2108,7044,1800,16
2109,4355,1801,15
2110,6917,1802,5
2111,8415,1803,18
2112,3282,1804,9
2113,9664,1805,17
2114,8356,1806,19
2115,8551,1807,18
2116,7343,1808,2
2117,4485,1809,15
2118,7822,1810,2
2119,4064,1811,8
2120,4977,1812,15
2121,3994,1813,4
2122,2942,1814,11
2123,5363,1815,10
2124,4320,1816,15
2125,5751,1817,3
2126,8831,1818,19
2127,8808,1818,19
2128,8809,1818,19
2129,8800,1818,19
2130,8935,1819,19
2131,2425,1820,6
2132,2760,1821,13
2133,4127,1822,8
2134,3129,1823,12
2135,3844,1824,4
2136,3012,1825,16
2137,9784,1826,14
2138,7092,1827,13
2139,2750,1828,2
2140,7545,1829,9
2141,5065,1830,17
2142,2094,1831,13
2143,7741,1832,10
2144,8911,1833,19
2145,6933,1834,5
2146,8983,1835,19
2147,3175,1836,12
2148,2435,1837,6
2149,9482,1838,7
2150,6622,1839,5
2151,7355,1840,16
2152,2626,1841,13
2153,9913,1842,17
2154,7784,1843,2
2155,2645,1844,12
2156,8912,1845,19
2157,7731,1846,2
2158,7912,1847,2
2159,8496,1848,18
2160,4173,1849,8
2161,8746,1850,19
2162,9938,1851,17
2163,8756,1852,19
2164,3214,1853,9
2165,5463,1854,10
2166,3965,1855,4
2167,2524,1856,11
2168,9561,1857,17
2169,8739,1858,14
2170,7085,1859,16
2171,4962,1860,15
2172,5931,1861,3
2173,9072,1862,7
2174,7097,1863,16
2175,3398,1864,9
2176,2142,1865,13
2177,8562,1866,18
2178,9832,1867,17
2179,6612,1868,2
2180,7800,1869,5
2181,3357,1870,9
2182,4812,1871,15
2183,7912,1872,2
2184,8291,1873,18
2185,7186,1874,16
2186,8065,1875,6
2187,2421,1876,6
2188,3349,1877,9
2189,7215,1878,16
2190,4552,1879,15
2191,9797,1880,17
2192,9793,1881,17
2193,2899,1882,11
2194,3463,1883,4
2195,3646,1884,4
2196,8923,1885,19
2197,3592,1886,4
2198,9749,1887,15
2199,4942,1888,17
2200,8371,1889,19
2201,9739,1890,17
